Identity,GPS Fix Time,date,GPS Fix Attempt,GPS Latitude,GPS Longitude,time,croc name,acoustic tag ID,satellite tag,GPS start,days at large,GPS end,number of fixes (HDOP<4),sex,total length (cm),,
806,12/7/09 3:23 PM,12/7/2009,,-12.28938,141.928,15:23:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
807,12/7/09 6:23 PM,12/7/2009,,-12.28674,141.92843,18:23:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
808,12/8/09 6:20 AM,12/8/2009,,-12.29798,141.92836,6:20:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
809,12/8/09 9:21 AM,12/8/2009,,-12.29859,141.92195,9:21:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
810,12/8/09 12:20 PM,12/8/2009,,-12.29851,141.92274,12:20:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
811,12/8/09 6:20 PM,12/8/2009,,-12.29898,141.92123,18:20:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
812,12/9/09 3:16 PM,12/9/2009,,-12.28118,141.92456,15:16:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
813,12/9/09 6:16 PM,12/9/2009,,-12.25767,141.89865,18:16:58,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
814,12/10/09 3:13 AM,12/10/2009,,-12.25382,141.89475,3:13:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
815,12/10/09 9:12 AM,12/10/2009,,-12.25034,141.89421,9:12:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
816,12/10/09 3:10 PM,12/10/2009,,-12.25392,141.90748,15:10:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
817,12/11/09 9:07 AM,12/11/2009,,-12.26722,141.96649,9:07:20,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
818,12/11/09 12:06 PM,12/11/2009,,-12.25979,141.98546,12:06:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
819,12/11/09 3:06 PM,12/11/2009,,-12.26272,142.03207,15:06:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
820,12/11/09 6:06 PM,12/11/2009,,-12.29018,142.08847,18:06:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
821,12/12/09 9:02 AM,12/12/2009,,-12.39096,142.12525,9:02:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
822,12/12/09 12:03 PM,12/12/2009,,-12.39844,142.12725,12:03:47,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
823,12/12/09 3:02 PM,12/12/2009,,-12.39576,142.14588,15:02:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
824,12/12/09 6:02 PM,12/12/2009,,-12.38793,142.17339,18:02:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
825,12/13/09 9:00 AM,12/13/2009,,-12.38067,142.19363,9:00:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
826,12/14/09 8:52 AM,12/14/2009,,-12.37582,142.22982,8:52:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
827,12/14/09 2:51 PM,12/14/2009,,-12.38582,142.18312,14:51:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
828,12/14/09 5:51 PM,12/14/2009,,-12.38571,142.18346,17:51:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
829,12/14/09 11:51 PM,12/14/2009,,-12.38022,142.1948,23:51:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
830,12/15/09 11:48 AM,12/15/2009,,-12.38524,142.17822,11:48:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
831,12/15/09 2:46 PM,12/15/2009,,-12.38539,142.18353,14:46:35,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
832,12/15/09 5:46 PM,12/15/2009,,-12.38617,142.18206,17:46:09,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
833,12/15/09 8:45 PM,12/15/2009,,-12.3857,142.18318,20:45:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
834,12/15/09 11:46 PM,12/15/2009,,-12.38632,142.18305,23:46:26,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
835,12/16/09 5:45 AM,12/16/2009,,-12.37685,142.19615,5:45:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
836,12/16/09 8:44 AM,12/16/2009,,-12.38221,142.19235,8:44:26,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
837,12/16/09 2:43 PM,12/16/2009,,-12.38621,142.18364,14:43:03,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
838,12/16/09 5:42 PM,12/16/2009,,-12.38553,142.18351,17:42:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
839,12/16/09 8:43 PM,12/16/2009,,-12.38658,142.18683,20:43:02,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
840,12/16/09 11:44 PM,12/16/2009,,-12.38107,142.19338,23:44:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
841,12/17/09 2:42 AM,12/17/2009,,-12.38126,142.19342,2:42:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
842,12/17/09 2:40 PM,12/17/2009,,-12.39225,142.16588,14:40:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
843,12/17/09 5:40 PM,12/17/2009,,-12.38762,142.17438,17:40:40,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
844,12/17/09 8:40 PM,12/17/2009,,-12.38582,142.18348,20:40:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
845,12/17/09 11:41 PM,12/17/2009,,-12.38634,142.18483,23:41:09,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
846,12/18/09 8:37 AM,12/18/2009,,-12.38093,142.19307,8:37:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
847,12/18/09 11:38 AM,12/18/2009,,-12.38021,142.19485,11:38:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
848,12/18/09 2:37 PM,12/18/2009,,-12.37817,142.20835,14:37:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
849,12/18/09 8:36 PM,12/18/2009,,-12.37862,142.213,20:36:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
850,12/18/09 11:36 PM,12/18/2009,,-12.37839,142.21678,23:36:58,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
851,12/19/09 11:32 AM,12/19/2009,,-12.37865,142.21269,11:32:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
852,12/19/09 2:32 PM,12/19/2009,,-12.38604,142.18195,14:32:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
853,12/19/09 5:31 PM,12/19/2009,,-12.38573,142.18347,17:31:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
854,12/19/09 8:31 PM,12/19/2009,,-12.38588,142.18489,20:31:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
855,12/19/09 11:32 PM,12/19/2009,,-12.3808,142.19423,23:32:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
856,12/20/09 5:30 AM,12/20/2009,,-12.38557,142.19099,5:30:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
857,12/20/09 8:30 AM,12/20/2009,,-12.38636,142.18623,8:30:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
858,12/20/09 11:30 AM,12/20/2009,,-12.38531,142.19163,11:30:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
859,12/20/09 2:30 PM,12/20/2009,,-12.38585,142.18299,14:30:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
860,12/20/09 5:30 PM,12/20/2009,,-12.3857,142.18206,17:30:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
861,12/20/09 8:30 PM,12/20/2009,,-12.38599,142.18198,20:30:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
862,12/20/09 11:31 PM,12/20/2009,,-12.38641,142.18485,23:31:34,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
863,12/21/09 8:28 AM,12/21/2009,,-12.38599,142.18215,8:28:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
864,12/21/09 11:28 AM,12/21/2009,,-12.37584,142.19637,11:28:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
865,12/21/09 2:27 PM,12/21/2009,,-12.37395,142.19923,14:27:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
866,12/21/09 5:27 PM,12/21/2009,,-12.37447,142.19769,17:27:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
867,12/22/09 2:27 AM,12/22/2009,,-12.38494,142.19181,2:27:03,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
868,12/22/09 8:24 AM,12/22/2009,,-12.38514,142.1791,8:24:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
869,12/22/09 11:24 AM,12/22/2009,,-12.3859,142.18328,11:24:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
870,12/22/09 2:25 PM,12/22/2009,,-12.3861,142.1821,14:25:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
871,12/23/09 2:23 AM,12/23/2009,,-12.38629,142.18487,2:23:50,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
872,12/23/09 11:20 AM,12/23/2009,,-12.40093,142.14712,11:20:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
873,12/23/09 2:20 PM,12/23/2009,,-12.39015,142.12681,14:20:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
874,12/23/09 5:20 PM,12/23/2009,,-12.34014,142.10442,17:20:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
875,12/24/09 2:20 AM,12/24/2009,,-12.31328,142.11191,2:20:57,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
876,12/24/09 5:19 AM,12/24/2009,,-12.30201,142.11158,5:19:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
877,12/24/09 11:17 AM,12/24/2009,,-12.27843,142.04034,11:17:40,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
878,12/24/09 2:17 PM,12/24/2009,,-12.26507,142.00718,14:17:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
879,12/24/09 5:17 PM,12/24/2009,,-12.26294,141.97952,17:17:32,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
880,12/25/09 5:15 AM,12/25/2009,,-12.26781,141.94807,5:15:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
881,12/25/09 8:16 AM,12/25/2009,,-12.26785,141.94805,8:16:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
882,12/25/09 11:16 AM,12/25/2009,,-12.25544,141.94159,11:16:02,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
883,12/25/09 2:15 PM,12/25/2009,,-12.257,141.92146,14:15:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
884,12/25/09 5:14 PM,12/25/2009,,-12.25721,141.92151,17:14:51,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
885,12/26/09 5:14 AM,12/26/2009,,-12.25749,141.92064,5:14:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
886,12/26/09 8:13 AM,12/26/2009,,-12.25764,141.92093,8:13:09,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
887,12/26/09 11:12 AM,12/26/2009,,-12.25755,141.92089,11:12:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
888,12/26/09 2:13 PM,12/26/2009,,-12.25755,141.92092,14:13:22,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
889,12/26/09 5:13 PM,12/26/2009,,-12.25759,141.92098,17:13:03,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
890,12/27/09 8:13 AM,12/27/2009,,-12.25756,141.92084,8:13:09,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
891,12/27/09 11:11 AM,12/27/2009,,-12.25759,141.92107,11:11:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
892,12/27/09 2:11 PM,12/27/2009,,-12.25757,141.92097,14:11:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
893,12/27/09 8:12 PM,12/27/2009,,-12.25768,141.92091,20:12:20,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
894,12/28/09 2:11 AM,12/28/2009,,-12.25874,141.92012,2:11:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
895,12/28/09 11:10 AM,12/28/2009,,-12.21007,141.90026,11:10:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
896,12/28/09 2:10 PM,12/28/2009,,-12.20748,141.91489,14:10:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
897,12/28/09 5:10 PM,12/28/2009,,-12.19582,141.91718,17:10:26,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
898,12/28/09 11:10 PM,12/28/2009,,-12.19025,141.89329,23:10:26,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
899,12/29/09 5:08 AM,12/29/2009,,-12.1899,141.89314,5:08:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
900,12/29/09 8:08 AM,12/29/2009,,-12.17616,141.89818,8:08:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
901,12/29/09 2:08 PM,12/29/2009,,-12.04658,141.93619,14:08:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
902,12/29/09 5:08 PM,12/29/2009,,-12.0269,141.98504,17:08:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
903,12/29/09 8:08 PM,12/29/2009,,-12.05004,142.02233,20:08:20,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
904,12/29/09 11:10 PM,12/29/2009,,-12.01491,142.0401,23:10:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
905,12/30/09 11:05 AM,12/30/2009,,-11.98247,142.09649,11:05:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
906,12/30/09 5:04 PM,12/30/2009,,-12.0097,142.12433,17:04:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
907,12/30/09 8:06 PM,12/30/2009,,-12.03747,142.19918,20:06:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
908,12/31/09 8:01 AM,12/31/2009,,-12.11912,142.28724,8:01:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
909,12/31/09 2:01 PM,12/31/2009,,-12.14137,142.29167,14:01:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
910,12/31/09 5:01 PM,12/31/2009,,-12.14511,142.29773,17:01:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
911,12/31/09 8:02 PM,12/31/2009,,-12.15803,142.32456,20:02:02,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
912,1/1/10 4:59 AM,1/1/2010,,-12.1575,142.34305,4:59:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
913,1/1/10 8:01 AM,1/1/2010,,-12.14443,142.35858,8:01:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
914,1/1/10 11:00 AM,1/1/2010,,-12.13836,142.36255,11:00:12,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
915,1/1/10 7:57 PM,1/1/2010,,-12.13839,142.36224,19:57:59,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
916,1/2/10 7:55 AM,1/2/2010,,-12.14973,142.35407,7:55:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
917,1/2/10 10:54 AM,1/2/2010,,-12.15829,142.34827,10:54:32,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
918,1/2/10 1:54 PM,1/2/2010,,-12.15763,142.34281,13:54:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
919,1/2/10 10:52 PM,1/2/2010,,-12.15831,142.34775,22:52:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
920,1/3/10 10:50 AM,1/3/2010,,-12.14041,142.36162,10:50:51,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
921,1/3/10 4:49 PM,1/3/2010,,-12.14068,142.36111,16:49:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
922,1/3/10 10:49 PM,1/3/2010,,-12.14027,142.36189,22:49:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
923,1/4/10 1:47 AM,1/4/2010,,-12.13895,142.36231,1:47:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
924,1/4/10 4:47 AM,1/4/2010,,-12.13911,142.36226,4:47:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
925,1/4/10 10:47 AM,1/4/2010,,-12.13866,142.3624,10:47:09,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
926,1/4/10 1:46 PM,1/4/2010,,-12.13877,142.36244,13:46:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
927,1/4/10 4:47 PM,1/4/2010,,-12.13839,142.36229,16:47:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
928,1/4/10 7:46 PM,1/4/2010,,-12.15835,142.34529,19:46:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
929,1/5/10 1:45 AM,1/5/2010,,-12.15498,142.3135,1:45:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
930,1/5/10 1:42 PM,1/5/2010,,-12.14198,142.29413,13:42:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
931,1/5/10 4:42 PM,1/5/2010,,-12.1184,142.28639,16:42:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
932,1/5/10 7:42 PM,1/5/2010,,-12.11849,142.28735,19:42:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
933,1/6/10 1:42 AM,1/6/2010,,-12.1187,142.28405,1:42:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
934,1/6/10 10:41 AM,1/6/2010,,-12.11767,142.28302,10:41:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
935,1/6/10 1:40 PM,1/6/2010,,-12.14065,142.29121,13:40:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
936,1/6/10 4:40 PM,1/6/2010,,-12.1444,142.30091,16:40:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
937,1/6/10 7:40 PM,1/6/2010,,-12.14652,142.30259,19:40:57,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
938,1/6/10 10:40 PM,1/6/2010,,-12.15714,142.31811,22:40:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
939,1/7/10 1:39 AM,1/7/2010,,-12.15848,142.33411,1:39:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
940,1/7/10 4:39 AM,1/7/2010,,-12.16415,142.3386,4:39:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
941,1/7/10 7:40 AM,1/7/2010,,-12.16417,142.33853,7:40:02,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
942,1/7/10 10:39 AM,1/7/2010,,-12.16399,142.33874,10:39:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
943,1/7/10 4:38 PM,1/7/2010,,-12.16561,142.33932,16:38:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
944,1/7/10 7:38 PM,1/7/2010,,-12.16554,142.33931,19:38:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
945,1/8/10 1:38 AM,1/8/2010,,-12.16559,142.33933,1:38:10,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
946,1/8/10 1:33 PM,1/8/2010,,-12.1584,142.34511,13:33:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
947,1/8/10 4:33 PM,1/8/2010,,-12.15835,142.34783,16:33:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
948,1/8/10 7:33 PM,1/8/2010,,-12.15903,142.3345,19:33:58,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
949,1/8/10 10:34 PM,1/8/2010,,-12.15889,142.33504,22:34:03,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
950,1/9/10 10:29 AM,1/9/2010,,-12.04996,142.23318,10:29:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
951,1/9/10 4:28 PM,1/9/2010,,-12.04057,142.21043,16:28:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
952,1/10/10 1:28 AM,1/10/2010,,-12.03137,142.17534,1:28:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
953,1/10/10 4:29 AM,1/10/2010,,-12.03514,142.16406,4:29:02,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
954,1/10/10 7:29 AM,1/10/2010,,-12.03485,142.16304,7:29:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
955,1/10/10 10:28 AM,1/10/2010,,-12.03472,142.16779,10:28:41,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
956,1/10/10 1:30 PM,1/10/2010,,-12.03865,142.17331,13:30:45,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
957,1/10/10 4:29 PM,1/10/2010,,-12.04505,142.17131,16:29:21,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
958,1/11/10 1:27 AM,1/11/2010,,-12.0322,142.16768,1:27:02,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
959,1/11/10 4:25 AM,1/11/2010,,-12.03185,142.16862,4:25:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
960,1/11/10 10:25 AM,1/11/2010,,-12.02023,142.16291,10:25:02,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
961,1/11/10 1:25 PM,1/11/2010,,-12.02021,142.16283,13:25:08,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
962,1/11/10 4:24 PM,1/11/2010,,-12.03013,142.1756,16:24:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
963,1/11/10 7:24 PM,1/11/2010,,-12.04593,142.22586,19:24:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
964,1/11/10 10:24 PM,1/11/2010,,-12.06755,142.2518,22:24:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
965,1/12/10 1:25 AM,1/12/2010,,-12.09863,142.26734,1:25:33,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
966,1/12/10 4:24 AM,1/12/2010,,-12.11199,142.28611,4:24:40,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
967,1/12/10 7:23 AM,1/12/2010,,-12.1141,142.29218,7:23:44,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
968,1/12/10 10:23 AM,1/12/2010,,-12.11237,142.2934,10:23:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
969,1/12/10 7:22 PM,1/12/2010,,-12.11439,142.28269,19:22:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
970,1/12/10 10:22 PM,1/12/2010,,-12.11913,142.28587,22:22:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
971,1/13/10 4:23 AM,1/13/2010,,-12.12128,142.2891,4:23:02,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
972,1/13/10 7:22 AM,1/13/2010,,-12.12497,142.28716,7:22:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
973,1/13/10 10:22 AM,1/13/2010,,-12.0991,142.26942,10:22:39,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
974,1/13/10 1:22 PM,1/13/2010,,-12.01841,142.15393,13:22:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
975,1/13/10 4:21 PM,1/13/2010,,-11.97791,142.09749,16:21:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
976,1/13/10 7:21 PM,1/13/2010,,-11.98259,142.05767,19:21:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
977,1/13/10 10:22 PM,1/13/2010,,-12.06704,142.01255,22:22:14,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
978,1/14/10 7:20 AM,1/14/2010,,-12.06072,141.94191,7:20:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
979,1/14/10 10:20 AM,1/14/2010,,-12.07968,141.92934,10:20:20,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
980,1/14/10 1:20 PM,1/14/2010,,-12.10039,141.92916,13:20:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
981,1/14/10 4:20 PM,1/14/2010,,-12.13827,141.93916,16:20:20,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
982,1/14/10 7:20 PM,1/14/2010,,-12.19933,141.9176,19:20:40,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
983,1/14/10 10:20 PM,1/14/2010,,-12.23622,141.89684,22:20:20,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
984,1/15/10 4:18 AM,1/15/2010,,-12.24955,141.92485,4:18:56,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
985,1/15/10 7:18 AM,1/15/2010,,-12.27023,141.97412,7:18:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
986,1/15/10 10:18 AM,1/15/2010,,-12.27069,141.99843,10:18:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
987,1/15/10 4:17 PM,1/15/2010,,-12.26348,142.02303,16:17:38,Aristotle,242,96272,8/11/2009,190,2/17/2010,797,male,3955,,
